product_id,product_name,plant,week_no,material_id,material_name,cumulative_unit_usage,finished_good_demand,material_gross_demand,product_lifecycle
P006,车载电源-F,华南工厂,11,M0026,控制板-026,2.0,942,1884,Develop
P006,车载电源-F,华南工厂,12,M0026,控制板-026,2.0,1152,2304,Develop
P006,车载电源-F,华南工厂,1,M0038,盖板-038,2.0,467,934,Develop
P006,车载电源-F,华南工厂,2,M0038,盖板-038,2.0,477,954,Develop
P006,车载电源-F,华南工厂,3,M0038,盖板-038,2.0,403,806,Develop
P006,车载电源-F,华南工厂,4,M0038,盖板-038,2.0,520,1040,Develop
P006,车载电源-F,华南工厂,5,M0038,盖板-038,2.0,785,1570,Develop
P006,车载电源-F,华南工厂,6,M0038,盖板-038,2.0,765,1530,Develop
P006,车载电源-F,华南工厂,7,M0038,盖板-038,2.0,761,1522,Develop
P006,车载电源-F,华南工厂,8,M0038,盖板-038,2.0,883,1766,Develop
P006,车载电源-F,华南工厂,9,M0038,盖板-038,2.0,868,1736,Develop
P006,车载电源-F,华南工厂,10,M0038,盖板-038,2.0,943,1886,Develop
P006,车载电源-F,华南工厂,11,M0038,盖板-038,2.0,942,1884,Develop
P006,车载电源-F,华南工厂,12,M0038,盖板-038,2.0,1152,2304,Develop
P006,车载电源-F,华南工厂,1,M0048,支架-048,1.0,467,467,Develop
P006,车载电源-F,华南工厂,2,M0048,支架-048,1.0,477,477,Develop
P006,车载电源-F,华南工厂,3,M0048,支架-048,1.0,403,403,Develop
P006,车载电源-F,华南工厂,4,M0048,支架-048,1.0,520,520,Develop
P006,车载电源-F,华南工厂,5,M0048,支架-048,1.0,785,785,Develop
P006,车载电源-F,华南工厂,6,M0048,支架-048,1.0,765,765,Develop
P006,车载电源-F,华南工厂,7,M0048,支架-048,1.0,761,761,Develop
P006,车载电源-F,华南工厂,8,M0048,支架-048,1.0,883,883,Develop
P006,车载电源-F,华南工厂,9,M0048,支架-048,1.0,868,868,Develop
P006,车载电源-F,华南工厂,10,M0048,支架-048,1.0,943,943,Develop
P006,车载电源-F,华南工厂,11,M0048,支架-048,1.0,942,942,Develop
P006,车载电源-F,华南工厂,12,M0048,支架-048,1.0,1152,1152,Develop
P007,域控制器-G,华东工厂,1,M0007,高压线束-007,8.0,1151,9208,Pilot
P007,域控制器-G,华东工厂,2,M0007,高压线束-007,8.0,1189,9512,Pilot
P007,域控制器-G,华东工厂,3,M0007,高压线束-007,8.0,1010,8080,Pilot
P007,域控制器-G,华东工厂,4,M0007,高压线束-007,8.0,1174,9392,Pilot
P007,域控制器-G,华东工厂,5,M0007,高压线束-007,8.0,1587,12696,Pilot
P007,域控制器-G,华东工厂,6,M0007,高压线束-007,8.0,1652,13216,Pilot
P007,域控制器-G,华东工厂,7,M0007,高压线束-007,8.0,1444,11552,Pilot
P007,域控制器-G,华东工厂,8,M0007,高压线束-007,8.0,1791,14328,Pilot
P007,域控制器-G,华东工厂,9,M0007,高压线束-007,8.0,1248,9984,Pilot
P007,域控制器-G,华东工厂,10,M0007,高压线束-007,8.0,1341,10728,Pilot
P007,域控制器-G,华东工厂,11,M0007,高压线束-007,8.0,1264,10112,Pilot
P007,域控制器-G,华东工厂,12,M0007,高压线束-007,8.0,1437,11496,Pilot
P007,域控制器-G,华东工厂,1,M0008,盖板-008,8.0,1151,9208,Pilot
P007,域控制器-G,华东工厂,2,M0008,盖板-008,8.0,1189,9512,Pilot
P007,域控制器-G,华东工厂,3,M0008,盖板-008,8.0,1010,8080,Pilot
P007,域控制器-G,华东工厂,4,M0008,盖板-008,8.0,1174,9392,Pilot
P007,域控制器-G,华东工厂,5,M0008,盖板-008,8.0,1587,12696,Pilot
P007,域控制器-G,华东工厂,6,M0008,盖板-008,8.0,1652,13216,Pilot
P007,域控制器-G,华东工厂,7,M0008,盖板-008,8.0,1444,11552,Pilot
P007,域控制器-G,华东工厂,8,M0008,盖板-008,8.0,1791,14328,Pilot
P007,域控制器-G,华东工厂,9,M0008,盖板-008,8.0,1248,9984,Pilot
P007,域控制器-G,华东工厂,10,M0008,盖板-008,8.0,1341,10728,Pilot
P007,域控制器-G,华东工厂,11,M0008,盖板-008,8.0,1264,10112,Pilot
P007,域控制器-G,华东工厂,12,M0008,盖板-008,8.0,1437,11496,Pilot
P007,域控制器-G,华东工厂,1,M0013,壳体-013,2.0,1151,2302,Pilot
P007,域控制器-G,华东工厂,2,M0013,壳体-013,2.0,1189,2378,Pilot
P007,域控制器-G,华东工厂,3,M0013,壳体-013,2.0,1010,2020,Pilot
P007,域控制器-G,华东工厂,4,M0013,壳体-013,2.0,1174,2348,Pilot
P007,域控制器-G,华东工厂,5,M0013,壳体-013,2.0,1587,3174,Pilot
P007,域控制器-G,华东工厂,6,M0013,壳体-013,2.0,1652,3304,Pilot
P007,域控制器-G,华东工厂,7,M0013,壳体-013,2.0,1444,2888,Pilot
P007,域控制器-G,华东工厂,8,M0013,壳体-013,2.0,1791,3582,Pilot
P007,域控制器-G,华东工厂,9,M0013,壳体-013,2.0,1248,2496,Pilot
P007,域控制器-G,华东工厂,10,M0013,壳体-013,2.0,1341,2682,Pilot
P007,域控制器-G,华东工厂,11,M0013,壳体-013,2.0,1264,2528,Pilot
P007,域控制器-G,华东工厂,12,M0013,壳体-013,2.0,1437,2874,Pilot
P007,域控制器-G,华东工厂,1,M0014,紧固件-014,1.0,1151,1151,Pilot
P007,域控制器-G,华东工厂,2,M0014,紧固件-014,1.0,1189,1189,Pilot
P007,域控制器-G,华东工厂,3,M0014,紧固件-014,1.0,1010,1010,Pilot
P007,域控制器-G,华东工厂,4,M0014,紧固件-014,1.0,1174,1174,Pilot
P007,域控制器-G,华东工厂,5,M0014,紧固件-014,1.0,1587,1587,Pilot
P007,域控制器-G,华东工厂,6,M0014,紧固件-014,1.0,1652,1652,Pilot
P007,域控制器-G,华东工厂,7,M0014,紧固件-014,1.0,1444,1444,Pilot
P007,域控制器-G,华东工厂,8,M0014,紧固件-014,1.0,1791,1791,Pilot
P007,域控制器-G,华东工厂,9,M0014,紧固件-014,1.0,1248,1248,Pilot
P007,域控制器-G,华东工厂,10,M0014,紧固件-014,1.0,1341,1341,Pilot
P007,域控制器-G,华东工厂,11,M0014,紧固件-014,1.0,1264,1264,Pilot
P007,域控制器-G,华东工厂,12,M0014,紧固件-014,1.0,1437,1437,Pilot
P007,域控制器-G,华东工厂,1,M0016,控制板-016,1.0,1151,1151,Pilot
P007,域控制器-G,华东工厂,2,M0016,控制板-016,1.0,1189,1189,Pilot
P007,域控制器-G,华东工厂,3,M0016,控制板-016,1.0,1010,1010,Pilot
P007,域控制器-G,华东工厂,4,M0016,控制板-016,1.0,1174,1174,Pilot
P007,域控制器-G,华东工厂,5,M0016,控制板-016,1.0,1587,1587,Pilot
P007,域控制器-G,华东工厂,6,M0016,控制板-016,1.0,1652,1652,Pilot
P007,域控制器-G,华东工厂,7,M0016,控制板-016,1.0,1444,1444,Pilot
P007,域控制器-G,华东工厂,8,M0016,控制板-016,1.0,1791,1791,Pilot
P007,域控制器-G,华东工厂,9,M0016,控制板-016,1.0,1248,1248,Pilot
P007,域控制器-G,华东工厂,10,M0016,控制板-016,1.0,1341,1341,Pilot
P007,域控制器-G,华东工厂,11,M0016,控制板-016,1.0,1264,1264,Pilot
P007,域控制器-G,华东工厂,12,M0016,控制板-016,1.0,1437,1437,Pilot
P007,域控制器-G,华东工厂,1,M0017,信号线束-017,1.0,1151,1151,Pilot
P007,域控制器-G,华东工厂,2,M0017,信号线束-017,1.0,1189,1189,Pilot
P007,域控制器-G,华东工厂,3,M0017,信号线束-017,1.0,1010,1010,Pilot
P007,域控制器-G,华东工厂,4,M0017,信号线束-017,1.0,1174,1174,Pilot
P007,域控制器-G,华东工厂,5,M0017,信号线束-017,1.0,1587,1587,Pilot
P007,域控制器-G,华东工厂,6,M0017,信号线束-017,1.0,1652,1652,Pilot
P007,域控制器-G,华东工厂,7,M0017,信号线束-017,1.0,1444,1444,Pilot
P007,域控制器-G,华东工厂,8,M0017,信号线束-017,1.0,1791,1791,Pilot
P007,域控制器-G,华东工厂,9,M0017,信号线束-017,1.0,1248,1248,Pilot
P007,域控制器-G,华东工厂,10,M0017,信号线束-017,1.0,1341,1341,Pilot
P007,域控制器-G,华东工厂,11,M0017,信号线束-017,1.0,1264,1264,Pilot
P007,域控制器-G,华东工厂,12,M0017,信号线束-017,1.0,1437,1437,Pilot
P007,域控制器-G,华东工厂,1,M0019,铜排-019,2.0,1151,2302,Pilot
P007,域控制器-G,华东工厂,2,M0019,铜排-019,2.0,1189,2378,Pilot
P007,域控制器-G,华东工厂,3,M0019,铜排-019,2.0,1010,2020,Pilot
P007,域控制器-G,华东工厂,4,M0019,铜排-019,2.0,1174,2348,Pilot
P007,域控制器-G,华东工厂,5,M0019,铜排-019,2.0,1587,3174,Pilot
P007,域控制器-G,华东工厂,6,M0019,铜排-019,2.0,1652,3304,Pilot
P007,域控制器-G,华东工厂,7,M0019,铜排-019,2.0,1444,2888,Pilot
P007,域控制器-G,华东工厂,8,M0019,铜排-019,2.0,1791,3582,Pilot
P007,域控制器-G,华东工厂,9,M0019,铜排-019,2.0,1248,2496,Pilot
P007,域控制器-G,华东工厂,10,M0019,铜排-019,2.0,1341,2682,Pilot
P007,域控制器-G,华东工厂,11,M0019,铜排-019,2.0,1264,2528,Pilot
P007,域控制器-G,华东工厂,12,M0019,铜排-019,2.0,1437,2874,Pilot
P007,域控制器-G,华东工厂,1,M0027,控制线缆-027,1.0,1151,1151,Pilot
P007,域控制器-G,华东工厂,2,M0027,控制线缆-027,1.0,1189,1189,Pilot
P007,域控制器-G,华东工厂,3,M0027,控制线缆-027,1.0,1010,1010,Pilot
P007,域控制器-G,华东工厂,4,M0027,控制线缆-027,1.0,1174,1174,Pilot
P007,域控制器-G,华东工厂,5,M0027,控制线缆-027,1.0,1587,1587,Pilot
P007,域控制器-G,华东工厂,6,M0027,控制线缆-027,1.0,1652,1652,Pilot
P007,域控制器-G,华东工厂,7,M0027,控制线缆-027,1.0,1444,1444,Pilot
P007,域控制器-G,华东工厂,8,M0027,控制线缆-027,1.0,1791,1791,Pilot
P007,域控制器-G,华东工厂,9,M0027,控制线缆-027,1.0,1248,1248,Pilot
P007,域控制器-G,华东工厂,10,M0027,控制线缆-027,1.0,1341,1341,Pilot
P007,域控制器-G,华东工厂,11,M0027,控制线缆-027,1.0,1264,1264,Pilot
P007,域控制器-G,华东工厂,12,M0027,控制线缆-027,1.0,1437,1437,Pilot
P007,域控制器-G,华东工厂,1,M0028,壳体-028,1.0,1151,1151,Pilot
P007,域控制器-G,华东工厂,2,M0028,壳体-028,1.0,1189,1189,Pilot
P007,域控制器-G,华东工厂,3,M0028,壳体-028,1.0,1010,1010,Pilot
P007,域控制器-G,华东工厂,4,M0028,壳体-028,1.0,1174,1174,Pilot
P007,域控制器-G,华东工厂,5,M0028,壳体-028,1.0,1587,1587,Pilot
P007,域控制器-G,华东工厂,6,M0028,壳体-028,1.0,1652,1652,Pilot
P007,域控制器-G,华东工厂,7,M0028,壳体-028,1.0,1444,1444,Pilot
P007,域控制器-G,华东工厂,8,M0028,壳体-028,1.0,1791,1791,Pilot
P007,域控制器-G,华东工厂,9,M0028,壳体-028,1.0,1248,1248,Pilot
P007,域控制器-G,华东工厂,10,M0028,壳体-028,1.0,1341,1341,Pilot
P007,域控制器-G,华东工厂,11,M0028,壳体-028,1.0,1264,1264,Pilot
P007,域控制器-G,华东工厂,12,M0028,壳体-028,1.0,1437,1437,Pilot
P007,域控制器-G,华东工厂,1,M0029,紧固件-029,1.0,1151,1151,Pilot
P007,域控制器-G,华东工厂,2,M0029,紧固件-029,1.0,1189,1189,Pilot
P007,域控制器-G,华东工厂,3,M0029,紧固件-029,1.0,1010,1010,Pilot
P007,域控制器-G,华东工厂,4,M0029,紧固件-029,1.0,1174,1174,Pilot
P007,域控制器-G,华东工厂,5,M0029,紧固件-029,1.0,1587,1587,Pilot
P007,域控制器-G,华东工厂,6,M0029,紧固件-029,1.0,1652,1652,Pilot
P007,域控制器-G,华东工厂,7,M0029,紧固件-029,1.0,1444,1444,Pilot
P007,域控制器-G,华东工厂,8,M0029,紧固件-029,1.0,1791,1791,Pilot
P007,域控制器-G,华东工厂,9,M0029,紧固件-029,1.0,1248,1248,Pilot
P007,域控制器-G,华东工厂,10,M0029,紧固件-029,1.0,1341,1341,Pilot
P007,域控制器-G,华东工厂,11,M0029,紧固件-029,1.0,1264,1264,Pilot
P007,域控制器-G,华东工厂,12,M0029,紧固件-029,1.0,1437,1437,Pilot
P007,域控制器-G,华东工厂,1,M0030,磁芯-030,4.0,1151,4604,Pilot
P007,域控制器-G,华东工厂,2,M0030,磁芯-030,4.0,1189,4756,Pilot
P007,域控制器-G,华东工厂,3,M0030,磁芯-030,4.0,1010,4040,Pilot
P007,域控制器-G,华东工厂,4,M0030,磁芯-030,4.0,1174,4696,Pilot
P007,域控制器-G,华东工厂,5,M0030,磁芯-030,4.0,1587,6348,Pilot
P007,域控制器-G,华东工厂,6,M0030,磁芯-030,4.0,1652,6608,Pilot
P007,域控制器-G,华东工厂,7,M0030,磁芯-030,4.0,1444,5776,Pilot
P007,域控制器-G,华东工厂,8,M0030,磁芯-030,4.0,1791,7164,Pilot
P007,域控制器-G,华东工厂,9,M0030,磁芯-030,4.0,1248,4992,Pilot
P007,域控制器-G,华东工厂,10,M0030,磁芯-030,4.0,1341,5364,Pilot
P007,域控制器-G,华东工厂,11,M0030,磁芯-030,4.0,1264,5056,Pilot
P007,域控制器-G,华东工厂,12,M0030,磁芯-030,4.0,1437,5748,Pilot
P007,域控制器-G,华东工厂,1,M0033,支架-033,10.0,1151,11510,Pilot
P007,域控制器-G,华东工厂,2,M0033,支架-033,10.0,1189,11890,Pilot
P007,域控制器-G,华东工厂,3,M0033,支架-033,10.0,1010,10100,Pilot
P007,域控制器-G,华东工厂,4,M0033,支架-033,10.0,1174,11740,Pilot
P007,域控制器-G,华东工厂,5,M0033,支架-033,10.0,1587,15870,Pilot
P007,域控制器-G,华东工厂,6,M0033,支架-033,10.0,1652,16520,Pilot
P007,域控制器-G,华东工厂,7,M0033,支架-033,10.0,1444,14440,Pilot
P007,域控制器-G,华东工厂,8,M0033,支架-033,10.0,1791,17910,Pilot
P007,域控制器-G,华东工厂,9,M0033,支架-033,10.0,1248,12480,Pilot
P007,域控制器-G,华东工厂,10,M0033,支架-033,10.0,1341,13410,Pilot
P007,域控制器-G,华东工厂,11,M0033,支架-033,10.0,1264,12640,Pilot
P007,域控制器-G,华东工厂,12,M0033,支架-033,10.0,1437,14370,Pilot
P007,域控制器-G,华东工厂,1,M0034,铜排-034,1.0,1151,1151,Pilot
P007,域控制器-G,华东工厂,2,M0034,铜排-034,1.0,1189,1189,Pilot
P007,域控制器-G,华东工厂,3,M0034,铜排-034,1.0,1010,1010,Pilot
P007,域控制器-G,华东工厂,4,M0034,铜排-034,1.0,1174,1174,Pilot
P007,域控制器-G,华东工厂,5,M0034,铜排-034,1.0,1587,1587,Pilot
P007,域控制器-G,华东工厂,6,M0034,铜排-034,1.0,1652,1652,Pilot
P007,域控制器-G,华东工厂,7,M0034,铜排-034,1.0,1444,1444,Pilot
P007,域控制器-G,华东工厂,8,M0034,铜排-034,1.0,1791,1791,Pilot
P007,域控制器-G,华东工厂,9,M0034,铜排-034,1.0,1248,1248,Pilot
P007,域控制器-G,华东工厂,10,M0034,铜排-034,1.0,1341,1341,Pilot
P007,域控制器-G,华东工厂,11,M0034,铜排-034,1.0,1264,1264,Pilot
P007,域控制器-G,华东工厂,12,M0034,铜排-034,1.0,1437,1437,Pilot
P007,域控制器-G,华东工厂,1,M0046,控制板-046,8.0,1151,9208,Pilot
P007,域控制器-G,华东工厂,2,M0046,控制板-046,8.0,1189,9512,Pilot
P007,域控制器-G,华东工厂,3,M0046,控制板-046,8.0,1010,8080,Pilot
P007,域控制器-G,华东工厂,4,M0046,控制板-046,8.0,1174,9392,Pilot
P007,域控制器-G,华东工厂,5,M0046,控制板-046,8.0,1587,12696,Pilot
P007,域控制器-G,华东工厂,6,M0046,控制板-046,8.0,1652,13216,Pilot
P007,域控制器-G,华东工厂,7,M0046,控制板-046,8.0,1444,11552,Pilot
P007,域控制器-G,华东工厂,8,M0046,控制板-046,8.0,1791,14328,Pilot
P007,域控制器-G,华东工厂,9,M0046,控制板-046,8.0,1248,9984,Pilot
P007,域控制器-G,华东工厂,10,M0046,控制板-046,8.0,1341,10728,Pilot
P007,域控制器-G,华东工厂,11,M0046,控制板-046,8.0,1264,10112,Pilot
P007,域控制器-G,华东工厂,12,M0046,控制板-046,8.0,1437,11496,Pilot
P008,充电模块-H,华南工厂,1,M0001,控制板-001,4.0,110,440,EOM预警
P008,充电模块-H,华南工厂,2,M0001,控制板-001,4.0,135,540,EOM预警
P008,充电模块-H,华南工厂,3,M0001,控制板-001,4.0,124,496,EOM预警
P008,充电模块-H,华南工厂,4,M0001,控制板-001,4.0,161,644,EOM预警
P008,充电模块-H,华南工厂,5,M0001,控制板-001,4.0,69,276,EOM预警
P008,充电模块-H,华南工厂,6,M0001,控制板-001,4.0,65,260,EOM预警
P008,充电模块-H,华南工厂,7,M0001,控制板-001,4.0,66,264,EOM预警
P008,充电模块-H,华南工厂,8,M0001,控制板-001,4.0,79,316,EOM预警
P008,充电模块-H,华南工厂,9,M0001,控制板-001,4.0,0,0,EOM预警
P008,充电模块-H,华南工厂,10,M0001,控制板-001,4.0,0,0,EOM预警
P008,充电模块-H,华南工厂,11,M0001,控制板-001,4.0,0,0,EOM预警
P008,充电模块-H,华南工厂,12,M0001,控制板-001,4.0,0,0,EOM预警
P008,充电模块-H,华南工厂,1,M0002,信号线束-002,1.0,110,110,EOM预警
P008,充电模块-H,华南工厂,2,M0002,信号线束-002,1.0,135,135,EOM预警
P008,充电模块-H,华南工厂,3,M0002,信号线束-002,1.0,124,124,EOM预警
P008,充电模块-H,华南工厂,4,M0002,信号线束-002,1.0,161,161,EOM预警
P008,充电模块-H,华南工厂,5,M0002,信号线束-002,1.0,69,69,EOM预警
P008,充电模块-H,华南工厂,6,M0002,信号线束-002,1.0,65,65,EOM预警
P008,充电模块-H,华南工厂,7,M0002,信号线束-002,1.0,66,66,EOM预警
P008,充电模块-H,华南工厂,8,M0002,信号线束-002,1.0,79,79,EOM预警
P008,充电模块-H,华南工厂,9,M0002,信号线束-002,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,10,M0002,信号线束-002,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,11,M0002,信号线束-002,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,12,M0002,信号线束-002,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,1,M0004,铜排-004,2.0,110,220,EOM预警
P008,充电模块-H,华南工厂,2,M0004,铜排-004,2.0,135,270,EOM预警
P008,充电模块-H,华南工厂,3,M0004,铜排-004,2.0,124,248,EOM预警
P008,充电模块-H,华南工厂,4,M0004,铜排-004,2.0,161,322,EOM预警
P008,充电模块-H,华南工厂,5,M0004,铜排-004,2.0,69,138,EOM预警
P008,充电模块-H,华南工厂,6,M0004,铜排-004,2.0,65,130,EOM预警
P008,充电模块-H,华南工厂,7,M0004,铜排-004,2.0,66,132,EOM预警
P008,充电模块-H,华南工厂,8,M0004,铜排-004,2.0,79,158,EOM预警
P008,充电模块-H,华南工厂,9,M0004,铜排-004,2.0,0,0,EOM预警
P008,充电模块-H,华南工厂,10,M0004,铜排-004,2.0,0,0,EOM预警
P008,充电模块-H,华南工厂,11,M0004,铜排-004,2.0,0,0,EOM预警
P008,充电模块-H,华南工厂,12,M0004,铜排-004,2.0,0,0,EOM预警
P008,充电模块-H,华南工厂,1,M0005,变压器-005,1.0,110,110,EOM预警
P008,充电模块-H,华南工厂,2,M0005,变压器-005,1.0,135,135,EOM预警
P008,充电模块-H,华南工厂,3,M0005,变压器-005,1.0,124,124,EOM预警
P008,充电模块-H,华南工厂,4,M0005,变压器-005,1.0,161,161,EOM预警
P008,充电模块-H,华南工厂,5,M0005,变压器-005,1.0,69,69,EOM预警
P008,充电模块-H,华南工厂,6,M0005,变压器-005,1.0,65,65,EOM预警
P008,充电模块-H,华南工厂,7,M0005,变压器-005,1.0,66,66,EOM预警
P008,充电模块-H,华南工厂,8,M0005,变压器-005,1.0,79,79,EOM预警
P008,充电模块-H,华南工厂,9,M0005,变压器-005,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,10,M0005,变压器-005,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,11,M0005,变压器-005,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,12,M0005,变压器-005,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,1,M0007,高压线束-007,8.0,110,880,EOM预警
P008,充电模块-H,华南工厂,2,M0007,高压线束-007,8.0,135,1080,EOM预警
P008,充电模块-H,华南工厂,3,M0007,高压线束-007,8.0,124,992,EOM预警
P008,充电模块-H,华南工厂,4,M0007,高压线束-007,8.0,161,1288,EOM预警
P008,充电模块-H,华南工厂,5,M0007,高压线束-007,8.0,69,552,EOM预警
P008,充电模块-H,华南工厂,6,M0007,高压线束-007,8.0,65,520,EOM预警
P008,充电模块-H,华南工厂,7,M0007,高压线束-007,8.0,66,528,EOM预警
P008,充电模块-H,华南工厂,8,M0007,高压线束-007,8.0,79,632,EOM预警
P008,充电模块-H,华南工厂,9,M0007,高压线束-007,8.0,0,0,EOM预警
P008,充电模块-H,华南工厂,10,M0007,高压线束-007,8.0,0,0,EOM预警
P008,充电模块-H,华南工厂,11,M0007,高压线束-007,8.0,0,0,EOM预警
P008,充电模块-H,华南工厂,12,M0007,高压线束-007,8.0,0,0,EOM预警
P008,充电模块-H,华南工厂,1,M0008,盖板-008,8.0,110,880,EOM预警
P008,充电模块-H,华南工厂,2,M0008,盖板-008,8.0,135,1080,EOM预警
P008,充电模块-H,华南工厂,3,M0008,盖板-008,8.0,124,992,EOM预警
P008,充电模块-H,华南工厂,4,M0008,盖板-008,8.0,161,1288,EOM预警
P008,充电模块-H,华南工厂,5,M0008,盖板-008,8.0,69,552,EOM预警
P008,充电模块-H,华南工厂,6,M0008,盖板-008,8.0,65,520,EOM预警
P008,充电模块-H,华南工厂,7,M0008,盖板-008,8.0,66,528,EOM预警
P008,充电模块-H,华南工厂,8,M0008,盖板-008,8.0,79,632,EOM预警
P008,充电模块-H,华南工厂,9,M0008,盖板-008,8.0,0,0,EOM预警
P008,充电模块-H,华南工厂,10,M0008,盖板-008,8.0,0,0,EOM预警
P008,充电模块-H,华南工厂,11,M0008,盖板-008,8.0,0,0,EOM预警
P008,充电模块-H,华南工厂,12,M0008,盖板-008,8.0,0,0,EOM预警
P008,充电模块-H,华南工厂,1,M0016,控制板-016,1.0,110,110,EOM预警
P008,充电模块-H,华南工厂,2,M0016,控制板-016,1.0,135,135,EOM预警
P008,充电模块-H,华南工厂,3,M0016,控制板-016,1.0,124,124,EOM预警
P008,充电模块-H,华南工厂,4,M0016,控制板-016,1.0,161,161,EOM预警
P008,充电模块-H,华南工厂,5,M0016,控制板-016,1.0,69,69,EOM预警
P008,充电模块-H,华南工厂,6,M0016,控制板-016,1.0,65,65,EOM预警
P008,充电模块-H,华南工厂,7,M0016,控制板-016,1.0,66,66,EOM预警
P008,充电模块-H,华南工厂,8,M0016,控制板-016,1.0,79,79,EOM预警
P008,充电模块-H,华南工厂,9,M0016,控制板-016,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,10,M0016,控制板-016,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,11,M0016,控制板-016,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,12,M0016,控制板-016,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,1,M0026,控制板-026,2.0,110,220,EOM预警
P008,充电模块-H,华南工厂,2,M0026,控制板-026,2.0,135,270,EOM预警
P008,充电模块-H,华南工厂,3,M0026,控制板-026,2.0,124,248,EOM预警
P008,充电模块-H,华南工厂,4,M0026,控制板-026,2.0,161,322,EOM预警
P008,充电模块-H,华南工厂,5,M0026,控制板-026,2.0,69,138,EOM预警
P008,充电模块-H,华南工厂,6,M0026,控制板-026,2.0,65,130,EOM预警
P008,充电模块-H,华南工厂,7,M0026,控制板-026,2.0,66,132,EOM预警
P008,充电模块-H,华南工厂,8,M0026,控制板-026,2.0,79,158,EOM预警
P008,充电模块-H,华南工厂,9,M0026,控制板-026,2.0,0,0,EOM预警
P008,充电模块-H,华南工厂,10,M0026,控制板-026,2.0,0,0,EOM预警
P008,充电模块-H,华南工厂,11,M0026,控制板-026,2.0,0,0,EOM预警
P008,充电模块-H,华南工厂,12,M0026,控制板-026,2.0,0,0,EOM预警
P008,充电模块-H,华南工厂,1,M0027,控制线缆-027,1.0,110,110,EOM预警
P008,充电模块-H,华南工厂,2,M0027,控制线缆-027,1.0,135,135,EOM预警
P008,充电模块-H,华南工厂,3,M0027,控制线缆-027,1.0,124,124,EOM预警
P008,充电模块-H,华南工厂,4,M0027,控制线缆-027,1.0,161,161,EOM预警
P008,充电模块-H,华南工厂,5,M0027,控制线缆-027,1.0,69,69,EOM预警
P008,充电模块-H,华南工厂,6,M0027,控制线缆-027,1.0,65,65,EOM预警
P008,充电模块-H,华南工厂,7,M0027,控制线缆-027,1.0,66,66,EOM预警
P008,充电模块-H,华南工厂,8,M0027,控制线缆-027,1.0,79,79,EOM预警
P008,充电模块-H,华南工厂,9,M0027,控制线缆-027,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,10,M0027,控制线缆-027,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,11,M0027,控制线缆-027,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,12,M0027,控制线缆-027,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,1,M0028,壳体-028,1.0,110,110,EOM预警
P008,充电模块-H,华南工厂,2,M0028,壳体-028,1.0,135,135,EOM预警
P008,充电模块-H,华南工厂,3,M0028,壳体-028,1.0,124,124,EOM预警
P008,充电模块-H,华南工厂,4,M0028,壳体-028,1.0,161,161,EOM预警
P008,充电模块-H,华南工厂,5,M0028,壳体-028,1.0,69,69,EOM预警
P008,充电模块-H,华南工厂,6,M0028,壳体-028,1.0,65,65,EOM预警
P008,充电模块-H,华南工厂,7,M0028,壳体-028,1.0,66,66,EOM预警
P008,充电模块-H,华南工厂,8,M0028,壳体-028,1.0,79,79,EOM预警
P008,充电模块-H,华南工厂,9,M0028,壳体-028,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,10,M0028,壳体-028,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,11,M0028,壳体-028,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,12,M0028,壳体-028,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,1,M0033,支架-033,8.0,110,880,EOM预警
P008,充电模块-H,华南工厂,2,M0033,支架-033,8.0,135,1080,EOM预警
P008,充电模块-H,华南工厂,3,M0033,支架-033,8.0,124,992,EOM预警
P008,充电模块-H,华南工厂,4,M0033,支架-033,8.0,161,1288,EOM预警
P008,充电模块-H,华南工厂,5,M0033,支架-033,8.0,69,552,EOM预警
P008,充电模块-H,华南工厂,6,M0033,支架-033,8.0,65,520,EOM预警
P008,充电模块-H,华南工厂,7,M0033,支架-033,8.0,66,528,EOM预警
P008,充电模块-H,华南工厂,8,M0033,支架-033,8.0,79,632,EOM预警
P008,充电模块-H,华南工厂,9,M0033,支架-033,8.0,0,0,EOM预警
P008,充电模块-H,华南工厂,10,M0033,支架-033,8.0,0,0,EOM预警
P008,充电模块-H,华南工厂,11,M0033,支架-033,8.0,0,0,EOM预警
P008,充电模块-H,华南工厂,12,M0033,支架-033,8.0,0,0,EOM预警
